request_id,event_id,event_date,settlement_date,amount,direction,status,cash_treatment,included_in_forecast,reason
request_15,event_1258,2025-11-15,2025-11-15,1661,credit,settled,settled_cash,no,outside request 90-day window
request_15,event_1264,2025-11-15,2025-11-15,27,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1332,2025-11-15,2025-11-15,51.08,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1291,2025-11-18,2025-11-18,53.42,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1316,2025-11-19,2025-11-19,36.7,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1292,2025-11-25,2025-11-25,47.26,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1317,2025-11-26,2025-11-26,38.53,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1333,2025-11-29,2025-11-29,32.62,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1293,2025-12-02,2025-12-02,64.51,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1318,2025-12-03,2025-12-03,25.63,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1266,2025-12-04,2025-12-04,435.6,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1267,2025-12-08,2025-12-08,84.41,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1294,2025-12-09,2025-12-09,64.22,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1268,2025-12-10,2025-12-10,159,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1319,2025-12-10,2025-12-10,41.35,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1269,2025-12-13,2025-12-13,84,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1270,2025-12-13,2025-12-13,11,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1334,2025-12-13,2025-12-13,38.07,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1265,2025-12-15,2025-12-15,1661,credit,settled,settled_cash,no,outside request 90-day window
request_15,event_1271,2025-12-15,2025-12-15,27,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1295,2025-12-16,2025-12-16,52.69,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1320,2025-12-17,2025-12-17,36.86,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1296,2025-12-23,2025-12-23,49.9,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1321,2025-12-24,2025-12-24,27.67,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1335,2025-12-27,2025-12-27,49.35,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1297,2025-12-30,2025-12-30,64.42,debit,settled,settled_cash,no,outside request 90-day window
request_15,event_1322,2025-12-31,2025-12-31,30.31,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,event_1272,2026-01-04,2026-01-04,435.6,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_15,evidence_income:message_11,2026-01-15,2026-01-15,1661,credit,scheduled,scheduled_cash,yes (direct),eligible effective-date cash flow
request_16,event_1377,2023-02-15,2023-02-15,6134.32,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1403,2023-02-16,2023-02-16,4382.18,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1429,2023-02-17,2023-02-17,5271.93,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1378,2023-02-22,2023-02-22,8882.85,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1404,2023-02-23,2023-02-23,3464.26,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1337,2023-03-01,2023-03-01,57100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1379,2023-03-01,2023-03-01,9038.15,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1405,2023-03-02,2023-03-02,4483.65,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1430,2023-03-03,2023-03-03,4791.94,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1338,2023-03-05,2023-03-05,11173.73,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1340,2023-03-08,2023-03-08,3510,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1380,2023-03-08,2023-03-08,8137.99,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1406,2023-03-09,2023-03-09,4106.4,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1339,2023-03-10,2023-03-10,17750,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1341,2023-03-11,2023-03-11,1055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1342,2023-03-11,2023-03-11,9307.32,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1336,2023-03-15,2023-03-15,173000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1381,2023-03-15,2023-03-15,8300.57,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1407,2023-03-16,2023-03-16,5267.76,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1431,2023-03-17,2023-03-17,5478.94,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1382,2023-03-22,2023-03-22,6614.49,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1408,2023-03-23,2023-03-23,3653.49,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1383,2023-03-29,2023-03-29,5583.98,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1409,2023-03-30,2023-03-30,3170.83,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1432,2023-03-31,2023-03-31,6000.5,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1344,2023-04-01,2023-04-01,57100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1345,2023-04-05,2023-04-05,9756.03,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1384,2023-04-05,2023-04-05,9111.36,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1410,2023-04-06,2023-04-06,5236.08,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1347,2023-04-08,2023-04-08,3510,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1346,2023-04-10,2023-04-10,17750,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1348,2023-04-11,2023-04-11,1055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1349,2023-04-11,2023-04-11,8486.21,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1385,2023-04-12,2023-04-12,7101.43,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1411,2023-04-13,2023-04-13,4284.41,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1433,2023-04-14,2023-04-14,5587.07,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1343,2023-04-15,2023-04-15,173000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1386,2023-04-19,2023-04-19,5463.03,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1412,2023-04-20,2023-04-20,4859.49,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1387,2023-04-26,2023-04-26,5434.36,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1413,2023-04-27,2023-04-27,5284.1,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1434,2023-04-28,2023-04-28,5461.61,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1351,2023-05-01,2023-05-01,57100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1388,2023-05-03,2023-05-03,8465.36,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1414,2023-05-04,2023-05-04,5016.88,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1352,2023-05-05,2023-05-05,10586.37,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1354,2023-05-08,2023-05-08,3510,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1353,2023-05-10,2023-05-10,17750,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1389,2023-05-10,2023-05-10,5364.38,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1355,2023-05-11,2023-05-11,1055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1356,2023-05-11,2023-05-11,8885,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1415,2023-05-11,2023-05-11,3143.71,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1435,2023-05-12,2023-05-12,3794.56,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1350,2023-05-15,2023-05-15,173000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1390,2023-05-17,2023-05-17,8225.29,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1416,2023-05-18,2023-05-18,4523.27,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1391,2023-05-24,2023-05-24,8445.69,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1417,2023-05-25,2023-05-25,3624.64,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1436,2023-05-26,2023-05-26,5905.06,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1392,2023-05-31,2023-05-31,5495.8,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1358,2023-06-01,2023-06-01,57100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1418,2023-06-01,2023-06-01,5067.66,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1359,2023-06-05,2023-06-05,9402.67,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1393,2023-06-07,2023-06-07,6971.09,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1361,2023-06-08,2023-06-08,3510,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1419,2023-06-08,2023-06-08,3885.07,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1437,2023-06-09,2023-06-09,5981.93,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1360,2023-06-10,2023-06-10,17750,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1362,2023-06-11,2023-06-11,1055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1363,2023-06-11,2023-06-11,8414.47,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1394,2023-06-14,2023-06-14,5508.24,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1357,2023-06-15,2023-06-15,173000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1420,2023-06-15,2023-06-15,4175.44,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1395,2023-06-21,2023-06-21,6302.62,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1421,2023-06-22,2023-06-22,3688.64,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1438,2023-06-23,2023-06-23,5210.3,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1396,2023-06-28,2023-06-28,6091.85,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1422,2023-06-29,2023-06-29,4368.27,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1365,2023-07-01,2023-07-01,57100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1366,2023-07-05,2023-07-05,10012.92,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1397,2023-07-05,2023-07-05,5623.39,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1423,2023-07-06,2023-07-06,5087.33,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1439,2023-07-07,2023-07-07,3835.73,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1368,2023-07-08,2023-07-08,3510,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1367,2023-07-10,2023-07-10,17750,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1369,2023-07-11,2023-07-11,1055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1370,2023-07-11,2023-07-11,9807.5,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1398,2023-07-12,2023-07-12,6716.29,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1424,2023-07-13,2023-07-13,4643.67,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1364,2023-07-15,2023-07-15,173000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1399,2023-07-19,2023-07-19,7181.79,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1425,2023-07-20,2023-07-20,3888.24,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1440,2023-07-21,2023-07-21,6354.26,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1400,2023-07-26,2023-07-26,8883.15,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1426,2023-07-27,2023-07-27,5251.4,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1371,2023-08-01,2023-08-01,57100,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1401,2023-08-02,2023-08-02,6568.76,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1427,2023-08-03,2023-08-03,5368.95,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1441,2023-08-04,2023-08-04,5256.32,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1372,2023-08-05,2023-08-05,11512.87,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1374,2023-08-08,2023-08-08,3510,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1402,2023-08-09,2023-08-09,7930.19,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1373,2023-08-10,2023-08-10,17750,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1428,2023-08-10,2023-08-10,4978.93,debit,settled,settled_cash,no,outside request 90-day window
request_16,event_1375,2023-08-11,2023-08-11,1055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1376,2023-08-11,2023-08-11,10178.56,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_16,event_1442,2023-08-11,2023-08-16,,debit,scheduled,scheduled_cash,no,outside request 90-day window
request_17,event_1478,2025-09-05,2025-09-05,9392.54,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1504,2025-09-06,2025-09-06,3913.59,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1530,2025-09-07,2025-09-07,5641.06,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1479,2025-09-12,2025-09-12,7679.25,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1505,2025-09-13,2025-09-13,6046.8,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1480,2025-09-19,2025-09-19,10039.54,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1506,2025-09-20,2025-09-20,3972.38,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1531,2025-09-21,2025-09-21,4425.44,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1481,2025-09-26,2025-09-26,9785.51,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1507,2025-09-27,2025-09-27,5639.47,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1444,2025-10-02,2025-10-02,49600,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1482,2025-10-03,2025-10-03,7187.32,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1508,2025-10-04,2025-10-04,4445.42,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1532,2025-10-05,2025-10-05,4695.55,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1445,2025-10-06,2025-10-06,9481.13,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1446,2025-10-08,2025-10-08,13660,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1483,2025-10-10,2025-10-10,8574.98,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1447,2025-10-11,2025-10-11,30200,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1448,2025-10-11,2025-10-11,2055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1509,2025-10-11,2025-10-11,6225.69,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1449,2025-10-13,2025-10-13,1675,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1443,2025-10-15,2025-10-15,206000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1484,2025-10-17,2025-10-17,11380.46,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1510,2025-10-18,2025-10-18,5386.34,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1533,2025-10-19,2025-10-19,5554.91,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1485,2025-10-24,2025-10-24,6706.54,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1511,2025-10-25,2025-10-25,5421.55,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1486,2025-10-31,2025-10-31,7585.37,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1512,2025-11-01,2025-11-01,5936.87,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1451,2025-11-02,2025-11-02,49600,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1534,2025-11-02,2025-11-02,6027.54,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1452,2025-11-06,2025-11-06,9530.77,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1487,2025-11-07,2025-11-07,7446.25,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1453,2025-11-08,2025-11-08,13660,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1513,2025-11-08,2025-11-08,6420.35,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1454,2025-11-11,2025-11-11,30200,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1455,2025-11-11,2025-11-11,2055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1456,2025-11-13,2025-11-13,1675,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1488,2025-11-14,2025-11-14,10300.07,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1450,2025-11-15,2025-11-15,206000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1514,2025-11-15,2025-11-15,4008.13,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1535,2025-11-16,2025-11-16,5593.53,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1489,2025-11-21,2025-11-21,8500.09,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1515,2025-11-22,2025-11-22,5126.25,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1490,2025-11-28,2025-11-28,7237.45,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1516,2025-11-29,2025-11-29,5036.82,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1536,2025-11-30,2025-11-30,6839.37,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1458,2025-12-02,2025-12-02,49600,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1491,2025-12-05,2025-12-05,8836.99,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1459,2025-12-06,2025-12-06,10246.53,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1517,2025-12-06,2025-12-06,6170.7,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1460,2025-12-08,2025-12-08,13660,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1461,2025-12-11,2025-12-11,30200,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1462,2025-12-11,2025-12-11,2055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1492,2025-12-12,2025-12-12,10690,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1463,2025-12-13,2025-12-13,1675,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1518,2025-12-13,2025-12-13,5790.36,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1537,2025-12-14,2025-12-14,6048.91,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1457,2025-12-15,2025-12-15,206000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1493,2025-12-19,2025-12-19,10432.03,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1519,2025-12-20,2025-12-20,4328.91,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1494,2025-12-26,2025-12-26,11392.07,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1520,2025-12-27,2025-12-27,5080.56,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1538,2025-12-28,2025-12-28,6795.26,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1465,2026-01-02,2026-01-02,49600,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1495,2026-01-02,2026-01-02,8124.44,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1521,2026-01-03,2026-01-03,4844.94,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1466,2026-01-06,2026-01-06,9948.15,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1467,2026-01-08,2026-01-08,13660,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1496,2026-01-09,2026-01-09,11433.33,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1522,2026-01-10,2026-01-10,5940.36,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1468,2026-01-11,2026-01-11,30200,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1469,2026-01-11,2026-01-11,2055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1539,2026-01-11,2026-01-11,6797.26,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1470,2026-01-13,2026-01-13,1675,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1464,2026-01-15,2026-01-15,206000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1497,2026-01-16,2026-01-16,7093.83,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1523,2026-01-17,2026-01-17,6406.38,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1498,2026-01-23,2026-01-23,8638.54,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1524,2026-01-24,2026-01-24,5758.89,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1540,2026-01-25,2026-01-25,5254.41,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1543,2026-01-26,2026-01-26,12360,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1499,2026-01-30,2026-01-30,8581.99,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1525,2026-01-31,2026-01-31,4661.7,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1472,2026-02-02,2026-02-02,49600,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1473,2026-02-06,2026-02-06,8487.15,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1500,2026-02-06,2026-02-06,11342.57,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1526,2026-02-07,2026-02-07,5650.43,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1474,2026-02-08,2026-02-08,13660,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1541,2026-02-08,2026-02-08,6688.81,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1475,2026-02-11,2026-02-11,30200,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1476,2026-02-11,2026-02-11,2055,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1477,2026-02-13,2026-02-13,1675,debit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1501,2026-02-13,2026-02-13,10873.47,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1527,2026-02-14,2026-02-14,3902.91,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1471,2026-02-15,2026-02-15,206000,credit,settled,settled_cash,yes (recurrence source),historical/evidence source used to project recurring stream
request_17,event_1502,2026-02-20,2026-02-20,8543.01,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1528,2026-02-21,2026-02-21,5741.08,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1542,2026-02-22,2026-02-22,4747.76,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1544,2026-02-25,2026-02-26,12360,credit,settled,settled_cash,no,outside request 90-day window
request_17,event_1503,2026-02-27,2026-02-27,8716.51,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1545,2026-02-27,2026-02-27,,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1529,2026-02-28,2026-02-28,5372.15,debit,settled,settled_cash,no,outside request 90-day window
request_17,event_1546,2026-03-15,2026-03-15,206000,credit,scheduled,scheduled_cash,yes (direct),eligible effective-date cash flow
request_18,event_1578,2026-01-12,2026-01-12,64.84,debit,settled,settled_cash,no,outside request 90-day window
request_18,event_1596,2026-01-13,2026-01-13,36.86,debit,settled,settled_cash,no,outside request 90-day window
request_18,event_1609,2026-01-14,2026-01-14,66.7,debit,settled,settled_cash,no,outside request 90-day window
request_18,event_1579,2026-01-22,2026-01-22,101.66,debit,settled,settled_cash,no,outside request 90-day window
request_18,event_1597,2026-01-27,2026-01-27,35.48,debit,settled,settled_cash,no,outside request 90-day window
request_18,event_1610,2026-01-28,2026-01-28,69.84,debit,settled,settled_cash,no,outside request 90-day window
request_18,event_1580,2026-02-01,2026-02-01,96.63,debit,settled,settled_cash,no,outside request 90-day window
